AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ,TestCaseID,WeekDay,Special,Day Weight,Function,Defect
COEP,71,Fail,3/12/2017,UAT2.0|import pandas as pd|package not found|importing,14461,Saturday,,,,
COEP,72,Pass,3/13/2017,,14462,Sunday,,,,
COEP,73,Fail,3/14/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",14463,Monday,,,,
COEP,74,Pass,3/15/2017,,14464,Tuesday,,,,
COEP,75,Pass,3/16/2017,,14465,Wednesday,,,,
COEP,76,Pass,3/17/2017,,14466,Thursday,,,,
COEP,77,Pass,3/18/2017,,14467,Friday,,,,
COEP,78,Pass,3/19/2017,,14468,Saturday,,,,
COEP,79,Pass,3/20/2017,,14469,Sunday,,,,
COEP,80,Pass,3/21/2017,,14470,Monday,,,,
COEP,81,Pass,3/22/2017,,14471,Tuesday,,,,
COEP,82,Fail,3/23/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",14472,Wednesday,,,,
COEP,83,Pass,3/24/2017,,14473,Thursday,,,,
COEP,84,Fail,3/25/2017,PROD2.0|import numpy as np|numpy: Package not found|importing,14474,Friday,,,,
COEP,85,Fail,3/26/2017,DEV2.0|plt.show()|displaying graph without plotting it|plotting,14475,Saturday,,,,
COEP,86,Pass,3/27/2017,,14476,Sunday,,,,
COEP,87,Pass,3/28/2017,,14477,Monday,,,,
COEP,88,Pass,3/29/2017,,14478,Tuesday,,,,
COEP,89,Pass,3/30/2017,,14479,Wednesday,,,,
COEP,90,Pass,3/31/2017,,14480,Thursday,,,,
COEP,91,Pass,4/1/2017,,14481,Friday,,,,
COEP,92,Fail,4/2/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,14482,Saturday,,,,
COEP,93,Fail,4/3/2017,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,14483,Sunday,,,,
COEP,94,Pass,4/4/2017,,14484,Monday,,,,
COEP,95,Fail,4/5/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",14485,Tuesday,,,,
COEP,96,Pass,4/6/2017,,14486,Wednesday,,,,
COEP,97,Pass,4/7/2017,,14487,Thursday,,,,
COEP,98,Fail,4/8/2017,STG2.0|for x in range(10)|List out of index [15]|looping,14488,Friday,,,,
COEP,99,Pass,4/9/2017,,14489,Saturday,,,,
COEP,100,Pass,4/10/2017,,14490,Sunday,,,,
COEP,101,Pass,4/11/2017,,14491,Monday,,,,
COEP,102,Pass,4/12/2017,,14492,Tuesday,,,,
COEP,103,Fail,4/13/2017,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",14493,Wednesday,,,,
COEP,104,Pass,4/14/2017,,14494,Thursday,,,,
COEP,105,Pass,4/15/2017,,14495,Friday,,,,
COEP,106,Pass,4/16/2017,,14496,Saturday,,,,
COEP,107,Fail,4/17/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",14497,Sunday,,,,
COEP,108,Pass,4/18/2017,,14498,Monday,,,,
COEP,109,Fail,4/19/2017,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,14499,Tuesday,,,,
COEP,110,Pass,4/20/2017,,14500,Wednesday,,,,
COEP,111,Pass,4/21/2017,,14501,Thursday,,,,
COEP,112,Pass,4/22/2017,,14502,Friday,,,,
COEP,113,Pass,4/23/2017,,14503,Saturday,,,,
COEP,114,Pass,4/24/2017,,14504,Sunday,,,,
COEP,115,Fail,4/25/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,14505,Monday,,,,
COEP,116,Pass,4/26/2017,,14506,Tuesday,,,,
COEP,117,Pass,4/27/2017,,14507,Wednesday,,,,
COEP,118,Fail,4/28/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,14508,Thursday,,,,
COEP,119,Pass,4/29/2017,,14509,Friday,,,,
COEP,120,Pass,4/30/2017,,14510,Saturday,,,,
COEP,121,Fail,5/1/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",14511,Sunday,,,,
COEP,122,Pass,5/2/2017,,14512,Monday,,,,
COEP,123,Pass,5/3/2017,,14513,Tuesday,,,,
COEP,124,Fail,5/4/2017,DEV2.0|df.read_csv(...)|file not found|Importing file,14514,Wednesday,,,,
COEP,125,Pass,5/5/2017,,14515,Thursday,,,,
COEP,126,Fail,5/6/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",14516,Friday,,,,
COEP,127,Fail,5/7/2017,DEV2.0|plt.show()|plt:undefined name|displaying,14517,Saturday,,,,
COEP,128,Pass,5/8/2017,,14518,Sunday,,,,
COEP,129,Fail,5/9/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",14519,Monday,,,,
COEP,130,Pass,5/10/2017,,14520,Tuesday,,,,
COEP,131,Pass,5/11/2017,,14521,Wednesday,,,,
COEP,132,Pass,5/12/2017,,14522,Thursday,,,,
COEP,133,Pass,5/13/2017,,14523,Friday,,,,
COEP,134,Fail,5/14/2017,DEV2.0|plt.show()|displaying graph without plotting it|plotting,14524,Saturday,,,,
COEP,135,Pass,5/15/2017,,14525,Sunday,,,,
COEP,136,Fail,5/16/2017,PROD2.0|np.arange(8)|numpy array out of range|looping,14526,Monday,,,,
COEP,137,Fail,5/17/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",14527,Tuesday,,,,
COEP,138,Fail,5/18/2017,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,14528,Wednesday,,,,
COEP,139,Pass,5/19/2017,,14529,Thursday,,,,
COEP,140,Pass,5/20/2017,,14530,Friday,,,,
COEP,141,Pass,5/21/2017,,14531,Saturday,,,,
COEP,142,Pass,5/22/2017,,14532,Sunday,,,,
COEP,143,Pass,5/23/2017,,14533,Monday,,,,
COEP,144,Fail,5/24/2017,DEV2.0|import seaborn as sns|seaborn: package not found|importing,14534,Tuesday,,,,
COEP,145,Pass,5/25/2017,,14535,Wednesday,,,,
COEP,146,Pass,5/26/2017,,14536,Thursday,,,,
COEP,147,Pass,5/27/2017,,14537,Friday,,,,
COEP,148,Fail,5/28/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,14538,Saturday,,,,
COEP,149,Pass,5/29/2017,,14539,Sunday,,,,
COEP,150,Pass,5/30/2017,,14540,Monday,,,,
COEP,151,Fail,5/31/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",14541,Tuesday,,,,
COEP,152,Fail,6/1/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",14542,Wednesday,,,,
COEP,153,Pass,6/2/2017,,14543,Thursday,,,,
COEP,154,Pass,6/3/2017,,14544,Friday,,,,
COEP,155,Pass,6/4/2017,,14545,Saturday,,,,
COEP,156,Fail,6/5/2017,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,14546,Sunday,,,,
COEP,157,Pass,6/6/2017,,14547,Monday,,,,
COEP,158,Fail,6/7/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,14548,Tuesday,,,,
COEP,159,Pass,6/8/2017,,14549,Wednesday,,,,
COEP,160,Pass,6/9/2017,,14550,Thursday,,,,
COEP,161,Pass,6/10/2017,,14551,Friday,,,,
COEP,162,Pass,6/11/2017,,14552,Saturday,,,,
COEP,163,Fail,6/12/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,14553,Sunday,,,,
COEP,164,Pass,6/13/2017,,14554,Monday,,,,
COEP,165,Pass,6/14/2017,,14555,Tuesday,,,,
COEP,166,Pass,6/15/2017,,14556,Wednesday,,,,
COEP,167,Pass,6/16/2017,,14557,Thursday,,,,
COEP,168,Fail,6/17/2017,PROD2.0|import numpy as np|numpy: Package not found|importing,14558,Friday,,,,
COEP,169,Pass,6/18/2017,,14559,Saturday,,,,
COEP,170,Fail,6/19/2017,UAT2.0|import pandas as pd|package not found|importing,14560,Sunday,,,,
COEP,171,Fail,6/20/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",14561,Monday,,,,
COEP,172,Pass,6/21/2017,,14562,Tuesday,,,,
COEP,173,Fail,6/22/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,14563,Wednesday,,,,
COEP,174,Fail,6/23/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",14564,Thursday,,,,
COEP,175,Fail,6/24/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,14565,Friday,,,,
COEP,176,Pass,6/25/2017,,14566,Saturday,,,,
COEP,177,Pass,6/26/2017,,14567,Sunday,,,,
COEP,178,Fail,6/27/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating,14568,Monday,,,,
COEP,179,Pass,6/28/2017,,14569,Tuesday,,,,
COEP,180,Pass,6/29/2017,,14570,Wednesday,,,,
COEP,181,Pass,6/30/2017,,14571,Thursday,,,,
COEP,182,Pass,7/1/2017,,14572,Friday,,,,
COEP,183,Fail,7/2/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",14573,Saturday,,,,
COEP,184,Pass,7/3/2017,,14574,Sunday,,,,
COEP,185,Fail,7/4/2017,STG2.0|for x in range(10)|List out of index [15]|looping,14575,Monday,Independence Day,,,
COEP,186,Fail,7/5/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",14576,Tuesday,,,,
COEP,187,Pass,7/6/2017,,14577,Wednesday,,,,
COEP,188,Pass,7/7/2017,,14578,Thursday,,,,
COEP,189,Pass,7/8/2017,,14579,Friday,,,,
COEP,190,Fail,7/9/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",14580,Saturday,,,,
COEP,191,Fail,7/10/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,14581,Sunday,,,,
COEP,192,Fail,7/11/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,14582,Monday,,,,
COEP,193,Fail,7/12/2017,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",14583,Tuesday,,,,
COEP,194,Fail,7/13/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,14584,Wednesday,,,,
COEP,195,Pass,7/14/2017,,14585,Thursday,,,,
COEP,196,Pass,7/15/2017,,14586,Friday,,,,
COEP,197,Fail,7/16/2017,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",14587,Saturday,,,,
COEP,198,Fail,7/17/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",14588,Sunday,,,,
COEP,199,Pass,7/18/2017,,14589,Monday,,,,
COEP,200,Fail,7/19/2017,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,14590,Tuesday,,,,
COEP,201,Pass,7/20/2017,,14591,Wednesday,,,,
COEP,202,Pass,7/21/2017,,14592,Thursday,,,,
COEP,203,Pass,7/22/2017,,14593,Friday,,,,
COEP,204,Pass,7/23/2017,,14594,Saturday,,,,
COEP,205,Pass,7/24/2017,,14595,Sunday,,,,
COEP,206,Fail,7/25/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",14596,Monday,,,,
COEP,207,Pass,7/26/2017,,14597,Tuesday,,,,
COEP,208,Pass,7/27/2017,,14598,Wednesday,,,,
COEP,209,Pass,7/28/2017,,14599,Thursday,,,,
COEP,210,Pass,7/29/2017,,14600,Friday,,,,
COEP,211,Fail,7/30/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",14601,Saturday,,,,
COEP,212,Fail,7/31/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",14602,Sunday,,,,
COEP,213,Pass,8/1/2017,,14603,Monday,,,,
COEP,214,Fail,8/2/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating,14604,Tuesday,,,,
COEP,215,Pass,8/3/2017,,14605,Wednesday,,,,
COEP,216,Pass,8/4/2017,,14606,Thursday,,,,
COEP,217,Fail,8/5/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,14607,Friday,,,,
COEP,218,Fail,8/6/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",14608,Saturday,,,,
COEP,219,Fail,8/7/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",14609,Sunday,,,,
COEP,220,Pass,8/8/2017,,14610,Monday,,,,
COEP,221,Pass,8/9/2017,,14611,Tuesday,,,,
COEP,222,Pass,8/10/2017,,14612,Wednesday,,,,
COEP,223,Pass,8/11/2017,,14613,Thursday,,,,
COEP,224,Pass,8/12/2017,,14614,Friday,,,,
COEP,225,Fail,8/13/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,14615,Saturday,,,,
COEP,226,Fail,8/14/2017,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,14616,Sunday,,,,
COEP,227,Fail,8/15/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",14617,Monday,,,,
COEP,228,Fail,8/16/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",14618,Tuesday,,,,
COEP,229,Fail,8/17/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",14619,Wednesday,,,,
COEP,230,Pass,8/18/2017,,14620,Thursday,,,,
COEP,231,Pass,8/19/2017,,14621,Friday,,,,
COEP,232,Pass,8/20/2017,,14622,Saturday,,,,
COEP,233,Pass,8/21/2017,,14623,Sunday,,,,
COEP,234,Pass,8/22/2017,,14624,Monday,,,,
COEP,235,Fail,8/23/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",14625,Tuesday,,,,
COEP,236,Pass,8/24/2017,,14626,Wednesday,,,,
COEP,237,Fail,8/25/2017,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",14627,Thursday,,,,
COEP,238,Pass,8/26/2017,,14628,Friday,,,,
COEP,239,Pass,8/27/2017,,14629,Saturday,,,,
COEP,240,Fail,8/28/2017,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",14630,Sunday,,,,
COEP,241,Fail,8/29/2017,PROD2.0|import numpy as np|numpy: Package not found|importing,14631,Monday,,,,
COEP,242,Pass,8/30/2017,,14632,Tuesday,,,,
COEP,243,Fail,8/31/2017,STG2.0|for x in range(10)|List out of index [15]|looping,14633,Wednesday,,,,
COEP,244,Fail,9/1/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",14634,Thursday,,,,
COEP,245,Pass,9/2/2017,,14635,Friday,,,,
COEP,246,Pass,9/3/2017,,14636,Saturday,,,,
COEP,247,Fail,9/4/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,14637,Sunday,,,,
COEP,248,Pass,9/5/2017,,14638,Monday,,,,
COEP,249,Fail,9/6/2017,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",14639,Tuesday,,,,
COEP,250,Pass,9/7/2017,,14640,Wednesday,,,,
COEP,251,Fail,9/8/2017,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",14641,Thursday,,,,
COEP,252,Pass,9/9/2017,,14642,Friday,,,,
COEP,253,Pass,9/10/2017,,14643,Saturday,,,,
COEP,254,Fail,9/11/2017,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",14644,Sunday,,,,
COEP,255,Fail,9/12/2017,DEV2.0|plt.show()|displaying graph without plotting it|plotting,14645,Monday,,,,
COEP,256,Fail,9/13/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",14646,Tuesday,,,,
COEP,257,Fail,9/14/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,14647,Wednesday,,,,
COEP,258,Pass,9/15/2017,,14648,Thursday,,,,
COEP,259,Pass,9/16/2017,,14649,Friday,,,,
COEP,260,Pass,9/17/2017,,14650,Saturday,,,,
COEP,261,Pass,9/18/2017,,14651,Sunday,,,,
COEP,262,Fail,9/19/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,14652,Monday,,,,
COEP,263,Pass,9/20/2017,,14653,Tuesday,,,,
COEP,264,Fail,9/21/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",14654,Wednesday,,,,
COEP,265,Pass,9/22/2017,,14655,Thursday,,,,
COEP,266,Pass,9/23/2017,,14656,Friday,,,,
COEP,267,Pass,9/24/2017,,14657,Saturday,,,,
COEP,268,Fail,9/25/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",14658,Sunday,,,,
COEP,269,Pass,9/26/2017,,14659,Monday,,,,
COEP,270,Pass,9/27/2017,,14660,Tuesday,,,,
COEP,271,Pass,9/28/2017,,14661,Wednesday,,,,
COEP,272,Pass,9/29/2017,,14662,Thursday,,,,
COEP,273,Pass,9/30/2017,,14663,Friday,,,,
COEP,274,Fail,10/1/2017,STG2.0|for i in Age|list index out of range|looping,14664,Saturday,,,,
COEP,275,Pass,10/2/2017,,14665,Sunday,,,,
COEP,276,Pass,10/3/2017,,14666,Monday,,,,
COEP,277,Fail,10/4/2017,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,14667,Tuesday,,,,
COEP,278,Fail,10/5/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",14668,Wednesday,,,,
COEP,279,Pass,10/6/2017,,14669,Thursday,,,,
COEP,280,Fail,10/7/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,14670,Friday,,,,
COEP,281,Fail,10/8/2017,STG2.0|for x in range(10)|List out of index [15]|looping,14671,Saturday,,,,
COEP,282,Pass,10/9/2017,,14672,Sunday,,,,
COEP,283,Pass,10/10/2017,,14673,Monday,,,,
COEP,284,Pass,10/11/2017,,14674,Tuesday,,,,
COEP,285,Pass,10/12/2017,,14675,Wednesday,,,,
COEP,286,Pass,10/13/2017,,14676,Thursday,,,,
COEP,287,Pass,10/14/2017,,14677,Friday,,,,
COEP,288,Pass,10/15/2017,,14678,Saturday,,,,
COEP,289,Pass,10/16/2017,,14679,Sunday,,,,
COEP,290,Fail,10/17/2017,PROD2.0|import numpy as np|numpy: Package not found|importing,14680,Monday,,,,
COEP,291,Fail,10/18/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,14681,Tuesday,,,,
COEP,292,Pass,10/19/2017,,14682,Wednesday,,,,
COEP,293,Pass,10/20/2017,,14683,Thursday,,,,
COEP,294,Pass,10/21/2017,,14684,Friday,,,,
COEP,295,Pass,10/22/2017,,14685,Saturday,,,,
COEP,296,Pass,10/23/2017,,14686,Sunday,,,,
COEP,297,Fail,10/24/2017,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",14687,Monday,,,,
COEP,298,Pass,10/25/2017,,14688,Tuesday,,,,
COEP,299,Pass,10/26/2017,,14689,Wednesday,,,,
COEP,300,Pass,10/27/2017,,14690,Thursday,,,,
COEP,301,Fail,10/28/2017,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,14691,Friday,,,,
COEP,302,Pass,10/29/2017,,14692,Saturday,,,,
COEP,303,Pass,10/30/2017,,14693,Sunday,Haloween,,,
COEP,304,Fail,10/31/2017,DEV2.0|df.read_csv(...)|file not found|Importing file,14694,Monday,Haloween,,,
COEP,305,Fail,11/1/2017,DEV2.0|import seaborn as sns|seaborn: package not found|importing,14695,Tuesday,,,,
COEP,306,Pass,11/2/2017,,14696,Wednesday,,,,
COEP,307,Fail,11/3/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,14697,Thursday,,,,
COEP,308,Pass,11/4/2017,,14698,Friday,,,,
COEP,309,Pass,11/5/2017,,14699,Saturday,,,,
COEP,310,Pass,11/6/2017,,14700,Sunday,,,,
COEP,311,Pass,11/7/2017,,14701,Monday,,,,
COEP,312,Pass,11/8/2017,,14702,Tuesday,,,,
COEP,313,Fail,11/9/2017,STG2.0|for x in range(10)|List out of index [15]|looping,14703,Wednesday,,,,
COEP,314,Pass,11/10/2017,,14704,Thursday,,,,
COEP,315,Pass,11/11/2017,,14705,Friday,,,,
COEP,316,Fail,11/12/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",14706,Saturday,,,,
COEP,317,Pass,11/13/2017,,14707,Sunday,,,,
COEP,318,Fail,11/14/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,14708,Monday,,,,
COEP,319,Fail,11/15/2017,STG2.0|while var >! 0:  |invalid operator|validation,14709,Tuesday,,,,
COEP,320,Pass,11/16/2017,,14710,Wednesday,,,,
COEP,321,Pass,11/17/2017,,14711,Thursday,,,,
COEP,322,Pass,11/18/2017,,14712,Friday,,,,
COEP,323,Fail,11/19/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,14713,Saturday,,,,
COEP,324,Fail,11/20/2017,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,14714,Sunday,,,,
COEP,325,Pass,11/21/2017,,14715,Monday,,,,
COEP,326,Fail,11/22/2017,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,14716,Tuesday,,,,
COEP,327,Fail,11/23/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,14717,Wednesday,,,,
COEP,328,Pass,11/24/2017,,14718,Thursday,Thanksgiving Week,,,
COEP,329,Pass,11/25/2017,,14719,Friday,Thanksgiving Week,,,
COEP,330,Pass,11/26/2017,,14720,Saturday,Thanksgiving Week,,,
COEP,331,Fail,11/27/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",14721,Sunday,Thanksgiving Week,,,
COEP,332,Pass,11/28/2017,,14722,Monday,Thanksgiving Week,,,
COEP,333,Pass,11/29/2017,,14723,Tuesday,,,,
COEP,334,Fail,11/30/2017,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",14724,Wednesday,,,,
COEP,335,Pass,12/1/2017,,14725,Thursday,,,,
COEP,336,Pass,12/2/2017,,14726,Friday,,,,
COEP,337,Fail,12/3/2017,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,14727,Saturday,,,,
COEP,338,Pass,12/4/2017,,14728,Sunday,,,,
COEP,339,Fail,12/5/2017,PROD2.0|import numpy as np|numpy: Package not found|importing,14729,Monday,,,,
COEP,340,Pass,12/6/2017,,14730,Tuesday,,,,
COEP,341,Fail,12/7/2017,STG2.0|for i in Age|list index out of range|looping,14731,Wednesday,,,,
COEP,342,Pass,12/8/2017,,14732,Thursday,,,,
COEP,343,Pass,12/9/2017,,14733,Friday,,,,
COEP,344,Pass,12/10/2017,,14734,Saturday,,,,
COEP,345,Pass,12/11/2017,,14735,Sunday,,,,
COEP,346,Pass,12/12/2017,,14736,Monday,,,,
COEP,347,Pass,12/13/2017,,14737,Tuesday,,,,
COEP,348,Fail,12/14/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",14738,Wednesday,,,,
COEP,349,Pass,12/15/2017,,14739,Thursday,,,,
COEP,350,Pass,12/16/2017,,14740,Friday,,,,
COEP,351,Pass,12/17/2017,,14741,Saturday,,,,
COEP,352,Pass,12/18/2017,,14742,Sunday,,,,
COEP,353,Pass,12/19/2017,,14743,Monday,,,,
COEP,354,Pass,12/20/2017,,14744,Tuesday,,,,
COEP,355,Pass,12/21/2017,,14745,Wednesday,,,,
COEP,356,Fail,12/22/2017,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,14746,Thursday,,,,
COEP,357,Pass,12/23/2017,,14747,Friday,,,,
COEP,358,Pass,12/24/2017,,14748,Saturday,Christmas,,,
COEP,359,Fail,12/25/2017,DEV2.0|df.read_csv(...)|file not found|Importing file,14749,Sunday,Christmas,,,
COEP,360,Pass,12/26/2017,,14750,Monday,,,,
COEP,361,Pass,12/27/2017,,14751,Tuesday,,,,
COEP,362,Pass,12/28/2017,,14752,Wednesday,,,,
COEP,363,Fail,12/29/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,14753,Thursday,,,,
COEP,364,Pass,12/30/2017,,14754,Friday,,,,
COEP,365,Pass,12/31/2017,,14755,Saturday,,,,
DNM,1,Fail,1/1/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",14756,Sunday,New Year,,,
DNM,2,Fail,1/2/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",14757,Monday,,,,
DNM,3,Pass,1/3/2017,,14758,Tuesday,,,,
DNM,4,Pass,1/4/2017,,14759,Wednesday,,,,
DNM,5,Pass,1/5/2017,,14760,Thursday,,,,
DNM,6,Pass,1/6/2017,,14761,Friday,,,,
DNM,7,Fail,1/7/2017,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,14762,Saturday,,,,
DNM,8,Fail,1/8/2017,STG2.0|for x in range(10)|List out of index [15]|looping,14763,Sunday,,,,
DNM,9,Fail,1/9/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing,14764,Monday,,,,
DNM,10,Pass,1/10/2017,,14765,Tuesday,,,,
DNM,11,Pass,1/11/2017,,14766,Wednesday,,,,
DNM,12,Pass,1/12/2017,,14767,Thursday,,,,
DNM,13,Pass,1/13/2017,,14768,Friday,,,,
DNM,14,Pass,1/14/2017,,14769,Saturday,,,,
DNM,15,Pass,1/15/2017,,14770,Sunday,,,,
DNM,16,Fail,1/16/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",14771,Monday,,,,
DNM,17,Pass,1/17/2017,,14772,Tuesday,,,,
DNM,18,Fail,1/18/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,14773,Wednesday,,,,
DNM,19,Fail,1/19/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",14774,Thursday,,,,
DNM,20,Fail,1/20/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",14775,Friday,,,,
DNM,21,Pass,1/21/2017,,14776,Saturday,,,,
DNM,22,Fail,1/22/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,14777,Sunday,,,,
DNM,23,Pass,1/23/2017,,14778,Monday,,,,
DNM,24,Pass,1/24/2017,,14779,Tuesday,,,,
DNM,25,Pass,1/25/2017,,14780,Wednesday,,,,
DNM,26,Fail,1/26/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",14781,Thursday,,,,
DNM,27,Pass,1/27/2017,,14782,Friday,,,,
DNM,28,Fail,1/28/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",14783,Saturday,,,,
DNM,29,Pass,1/29/2017,,14784,Sunday,,,,
DNM,30,Fail,1/30/2017,DEV2.0|import seaborn as sns|seaborn: package not found|importing,14785,Monday,,,,
DNM,31,Fail,1/31/2017,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,14786,Tuesday,,,,
DNM,32,Pass,2/1/2017,,14787,Wednesday,,,,
DNM,33,Pass,2/2/2017,,14788,Thursday,,,,
DNM,34,Fail,2/3/2017,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",14789,Friday,,,,
DNM,35,Pass,2/4/2017,,14790,Saturday,,,,
DNM,36,Fail,2/5/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,14791,Sunday,,,,
DNM,37,Pass,2/6/2017,,14792,Monday,,,,
DNM,38,Fail,2/7/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,14793,Tuesday,,,,
DNM,39,Pass,2/8/2017,,14794,Wednesday,,,,
DNM,40,Fail,2/9/2017,STG2.0|for i in Age|list index out of range|looping,14795,Thursday,,,,
DNM,41,Pass,2/10/2017,,14796,Friday,,,,
